data: dataset/dl4mt/
d:1:0.5672632456834901,2.9251348685416705,2.925134688399421,5.283006311257601
d:2:0.20177883001874442,2.9251347137406984,2.925135006827972,5.648490890549926
d:3:0.08226927014987417,2.9251347137406984,2.925134784990627,5.768000228581451
d:4:0.042813569000768936,2.925134916380669,2.925135066812933,5.807456414192833
d:5:0.024114792846972932,2.925134901692605,2.925134961034299,5.826155069879931
d:6:0.016905797299489933,2.925134869733709,2.9251348444024483,5.833363916836667
d:7:0.01210237263651237,2.925135066442909,2.925134991743626,5.838167685550022
d:8:0.007755191009007234,2.9251350377375207,2.9251346709616577,5.842514517690171
d:9:0.00632328553731476,2.925134869733709,2.925134415687703,5.843945999884097
d:10:0.004720995585666188,2.9251349663256185,2.925134652452483,5.845548623192435
d:11:0.0034618180231085205,2.9251351074937055,2.9251347517827906,5.846808041253388
d:12:0.001967229044101515,2.9251350377375207,2.9251346492591335,5.848302457952553
d:13:0.0020128200848166244,2.9251349845929706,2.925134804059704,5.848256968567858
d:14:0.0011601827699099232,2.925135325805668,2.925134743452057,5.849109886487815
d:15:0.001458806880187069,2.9251355260395666,2.9251348950592586,5.848811614218638
d:16:0.0008627703962993394,2.925135752902671,2.925134906221995,5.849407888728367
d:17:0.001223815150993346,2.9251351074937055,2.9251347713797227,5.849046063722435
d:18:0.0006517668223420259,2.9251360520376757,2.925134787262966,5.8496190724782995
d:19:0.0007394323669416281,2.925135325805668,2.9251346192457213,5.8495305126844475
d:20:0.0005112477207411814,2.925135896730769,2.925134106369038,5.8497587553790655
d:21:0.0005591159019555647,2.9251357318865843,2.925134424798772,5.849711040783401
d:22:0.0005909325292332568,2.9251358435869292,2.925134155270989,5.849679066328685
d:23:0.0004949521940815771,2.9251359456945867,2.925134261652561,5.849775255153066
d:24:0.0005960715971742303,2.9251358842620245,2.925134227796377,5.8496740404612275
d:25:0.0004127368998094738,2.9251358337253617,2.9251339715945655,5.849857068420118
d:26:0.00048089683369489933,2.9251358842620245,2.925134106101675,5.8497890935300045
d:27:0.0003712057901985588,2.9251354986097624,2.9251339640421037,5.8498982568616675
d:28:0.00032772861582230917,2.925135768413055,2.925134220524553,5.849942260321786
d:29:0.0002712573429910492,2.925135950199028,2.9251334982989086,5.8499981911549455
d:30:0.0002995458639514226,2.9251355914535484,2.9251343924505413,5.849970438040138
d:31:0.00028879842884599327,2.9251354986097624,2.9251339498463764,5.849980650027293
d:32:0.0003903674842309357,2.9251358842620245,2.9251337634403622,5.849879280218156
d:33:0.0002884566087004714,2.9251355914535484,2.9251339654318578,5.849981100276706
d:34:0.0002984677362416477,2.9251358455776266,2.9251337779662006,5.8499711558075855
d:35:0.0002694195102890262,2.925135829947889,2.925134739630625,5.850001150068225
d:36:0.00028572385757286156,2.9251358789973345,2.925134794591493,5.849984949731255
d:37:0.0002664387137354396,2.9251358789973345,2.925134584829147,5.850004025112746
d:38:0.00025599232777118175,2.9251358978790982,2.925134128396918,5.850014033948245
d:39:0.00027625239249218225,2.9251358842620245,2.9251336711293714,5.849993302998904
d:40:0.00023907923751842475,2.925136165178719,2.9251347981700615,5.850031884111262
d:41:0.00028031011289542107,2.9251363305423332,2.9251347710091213,5.849990791438559
d:42:0.00021994520152013308,2.925136257127013,2.9251343829654264,5.8500506948909194
d:43:0.0002329326065488857,2.925135588544327,2.9251334014216557,5.850036057359434
d:44:0.0002522870574832581,2.9251355914535484,2.9251337190635365,5.850017023459602
d:45:0.0002483301003053384,2.925136237416835,2.9251347998721293,5.850022707188659
d:46:0.0002748935606255998,2.925135716257664,2.925134057077681,5.849994879774719
d:47:0.00027657242507395097,2.9251362409418444,2.925134608066326,5.849994276583097
d:48:0.0002729612772878198,2.9251361749996008,2.9251347569163055,5.8499979706386185
d:49:0.000262034026816238,2.9251364957822723,2.9251346595225076,5.850009121277964
d:50:0.0002395926529885628,2.9251355914535484,2.9251335944763106,5.85002959327687
d:51:0.0002430553598884444,2.925136146358227,2.9251338419811272,5.850026932979466
d:52:0.0002554339757896429,2.925136337739625,2.925134670241471,5.850015574005306
d:53:0.00023510192376186012,2.925136205636008,2.9251344121366056,5.850035515848852
d:54:0.0002546833787349101,2.9251365174511523,2.925134399394672,5.850016233467089
d:55:0.00025073901850447555,2.925137192201836,2.9251345031179277,5.850020956301259
d:56:0.0002462050060554333,2.925136946881617,2.9251348983939707,5.850025640269532
d:57:0.00022015986608359128,2.9251358978790982,2.9251335554715467,5.850049293484561
d:58:0.0002361381527684614,2.9251358789973345,2.925133770136311,5.850033510980877
d:59:0.00022165719542321938,2.925135716257664,2.925133621648607,5.850047680710848
d:60:0.00020574280031837588,2.92513756254991,2.925134601051555,5.850066420801147
